image_path,label,label_id,split
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/google_0012.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/260.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0049.jpg,apple scab,2,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/211.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/2.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/63.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/48.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0024.jpg,apple scab,2,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/google_0150.jpg,tomato late blight,14,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/198.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/z171.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0150.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/59.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0344.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/google_0199.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/82 - Copy.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/267.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/google_0425.jpg,cherry leaf,5,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/31.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/google_0002.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/277.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0213.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/google_0207.jpg,tomato late blight,14,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0037.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/216.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0073.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0344.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/12.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/384.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/240.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/97.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/136.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0016.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0019.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/263.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0196.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/299.jpg,maple leaf,10,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/93.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/z210.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/8.jpg,maple leaf,10,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/44.jpg,tomato late blight,14,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/google_0159.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/519.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/349.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/329.jpg,maple leaf,10,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0164.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/136.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/48.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0042.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/405.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/google_0157.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/157.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/google_0048.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/272 - Copy.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0255.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0345.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0287.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0285.jpg,apple scab,2,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/314.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/google_0072.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/374.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/301.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0224.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/417.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/11.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/234.jpg,tomato late blight,14,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0256.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0006.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/84.jpg,cherry leaf,5,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0222.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0305.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/google_0200.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0081.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/65.jpg,tomato late blight,14,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/161.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0119.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/z298.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/151.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/87.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0098.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/79.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0162.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/430.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0065.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/430.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/233.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/google_0047.jpg,maple leaf,10,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/384.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/64.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/126.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0005.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0284.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0025.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0462.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/196.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0120.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/151.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/52.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/74.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/334.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/150.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/google_0082.jpg,maple leaf,10,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/167.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0079.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/38.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato late blight/google_0101.jpg,tomato late blight,14,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/grape downy mildew/google_0187.jpg,grape downy mildew,9,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/google_0084.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/55.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/313.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/58.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0194.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0340.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/126.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/23.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0019.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/318.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/310.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/google_0266.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/24.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/210.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0141.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/google_0119.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/66.jpg,cherry leaf,5,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/google_0084.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/tomato early blight/google_0372.jpg,tomato early blight,13,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/google_0256.jpg,apple scab,2,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/4.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/zgoogle_0202.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/plum leaf/66.jpg,plum leaf,11,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/183.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/272.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0107.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0167.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/squash leaf/27.jpg,squash leaf,12,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0177.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/google_0140.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/google_0413.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/google_0117.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0527.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/google_0012.jpg,apple leaf,0,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/104.jpg,cherry leaf,5,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/346.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cherry leaf/10.jpg,cherry leaf,5,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cucumber leaf/52.jpg,cucumber leaf,8,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/basil leaf/136.jpg,basil leaf,3,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/maple leaf/103.jpg,maple leaf,10,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/352.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/corn smut/44.jpg,corn smut,7,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/106.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/citrus canker/55.jpg,citrus canker,6,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/cabbage leaf/134.jpg,cabbage leaf,4,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple scab/5.jpg,apple scab,2,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple rust/27.jpg,apple rust,1,test
/kaggle/working/plantwild_extracted/plantwild/plantwild/images/apple leaf/105.jpg,apple leaf,0,test
